Fire Name,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Year,GaugeDist_m,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm,Response
Station,stn,stn_13095,Training,CA,11,383747.7683,3796050.371,2009,3533.54,0,0,0,NaN,NaN,NaN,0.02355,0.700885162,0.38109491,0.24,NaN,NaN,NaN,0
Station,stn,stn_13152,Training,CA,11,383837.7683,3796055.371,2009,3460.18,54.717,93,1.7,18.4,14,10.2,0.0306591,0.910304031,0.311063141,0.24,4.6,7,10.2,0
Station,stn,stn_13152,Training,CA,11,383837.7683,3796055.371,2009,3460.18,0,0,0,NaN,NaN,NaN,0.0306591,0.910304031,0.311063141,0.24,NaN,NaN,NaN,0
Station,stn,stn_13155,Training,CA,11,384966.5183,3796089.121,2009,2383.36,54.717,93,1.7,18.4,14,10.2,0.02627,0.468814392,0.091928993,0.24,4.6,7,10.2,0
Station,stn,stn_13155,Training,CA,11,384966.5183,3796089.121,2009,2383.36,0,0,0,NaN,NaN,NaN,0.02627,0.468814392,0.091928993,0.24,NaN,NaN,NaN,0
Station,stn,stn_13182,Training,CA,11,384984.0183,3796026.621,2009,2327.74,54.717,93,1.7,18.4,14,10.2,0.0315632,0.235016766,0.075976585,0.2399999,4.6,7,10.2,0
Station,stn,stn_13182,Training,CA,11,384984.0183,3796026.621,2009,2327.74,0,0,0,NaN,NaN,NaN,0.0315632,0.235016766,0.075976585,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_13279,Training,CA,11,383682.7683,3795980.371,2009,3681.62,54.717,93,1.7,18.4,14,10.2,0.38625,0.858921967,0.347974365,0.2399999,4.6,7,10.2,0
Station,stn,stn_13279,Training,CA,11,383682.7683,3795980.371,2009,3681.62,0,0,0,NaN,NaN,NaN,0.38625,0.858921967,0.347974365,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_13279,Training,CA,11,383682.7683,3795980.371,2009,3681.62,31.383,75.4,2.4,41.6,28,19.4,0.38625,0.858921967,0.347974365,0.2399999,10.4,14,19.4,1
Station,stn,stn_13349,Training,CA,11,402692.7683,3795895.371,2009,3967.4,54.133,98,1.81,15.2,10.4,9.2,0.2,0.413928986,0.376447418,0.15,3.8,5.2,9.2,0
Station,stn,stn_13349,Training,CA,11,402692.7683,3795895.371,2009,3967.4,1.45,7.8,5.38,9.6,8.4,7,0.2,0.413928986,0.376447418,0.15,2.4,4.2,7,0
Station,stn,stn_13407,Training,CA,11,385372.7683,3796145.371,2009,2131.57,54.717,93,1.7,18.4,14,10.2,5.0233908,0.591626015,0.187827637,0.2400002,4.6,7,10.2,0
Station,stn,stn_13407,Training,CA,11,385372.7683,3796145.371,2009,2131.57,0,0,0,NaN,NaN,NaN,5.0233908,0.591626015,0.187827637,0.2400002,NaN,NaN,NaN,0
Station,stn,stn_13407,Training,CA,11,385372.7683,3796145.371,2009,2131.57,32.6,78.4,2.4,16.8,13.6,10.4,5.0233908,0.591626015,0.187827637,0.2400002,4.2,6.8,10.4,0
Station,stn,stn_13464,Training,CA,11,393137.7683,3795765.371,2009,3985.5,38.017,26.4,0.69,5.6,4,3.6,0.5048692,0.871899948,0.381584747,0.1617792,1.4,2,3.6,0
Station,stn,stn_13464,Training,CA,11,393137.7683,3795765.371,2009,3985.5,0.7,6.8,9.71,16.8,11.6,NaN,0.5048692,0.871899948,0.381584747,0.1617792,4.2,5.8,NaN,0
Station,stn,stn_13544,Training,CA,11,385680.2683,3795692.871,2009,1491.08,54.717,93,1.7,18.4,14,10.2,0.0345105,0.503583107,0.156382965,0.24,4.6,7,10.2,0
Station,stn,stn_13544,Training,CA,11,385680.2683,3795692.871,2009,1491.08,0,0,0,NaN,NaN,NaN,0.0345105,0.503583107,0.156382965,0.24,NaN,NaN,NaN,0
Station,stn,stn_13555,Training,CA,11,385142.7683,3795705.371,2009,1923.8,54.717,93,1.7,18.4,14,10.2,0.0802611,0.871919022,0.259635132,0.24,4.6,7,10.2,1
Station,stn,stn_13555,Training,CA,11,385142.7683,3795705.371,2009,1923.8,0,0,0,NaN,NaN,NaN,0.0802611,0.871919022,0.259635132,0.24,NaN,NaN,NaN,0
Station,stn,stn_13555,Training,CA,11,385142.7683,3795705.371,2009,1923.8,23.617,81.8,3.46,20,18.4,17.6,0.0802611,0.871919022,0.259635132,0.24,5,9.2,17.6,1
Station,stn,stn_13556,Training,CA,11,385932.7683,3795677.871,2009,1189.71,54.717,93,1.7,18.4,14,10.2,0.0242,0.731163635,0.140223557,0.24,4.6,7,10.2,0
Station,stn,stn_13556,Training,CA,11,385932.7683,3795677.871,2009,1189.71,0,0,0,NaN,NaN,NaN,0.0242,0.731163635,0.140223557,0.24,NaN,NaN,NaN,0
Station,stn,stn_13618,Training,CA,11,385362.7683,3795640.371,2009,1693.67,54.717,93,1.7,18.4,14,10.2,0.16622,0.923615723,0.333695252,0.24,4.6,7,10.2,1
Station,stn,stn_13618,Training,CA,11,385362.7683,3795640.371,2009,1693.67,0,0,0,NaN,NaN,NaN,0.16622,0.923615723,0.333695252,0.24,NaN,NaN,NaN,0
Station,stn,stn_13676,Training,CA,11,392337.7683,3795575.371,2009,211.667344,23.933,51.2,2.14,19.2,15.6,12.6,0.05468,0.570311165,0.399393982,0.2400001,4.8,7.8,12.6,0
Station,stn,stn_13676,Training,CA,11,392337.7683,3795575.371,2009,211.667344,14.117,42.8,3.03,16,11.6,9.8,0.05468,0.570311165,0.399393982,0.2400001,4,5.8,9.8,0
Station,stn,stn_13676,Training,CA,11,392337.7683,3795575.371,2009,211.667344,38.033,42,1.1,12,8.4,6.6,0.05468,0.570311165,0.399393982,0.2400001,3,4.2,6.6,0
Station,stn,stn_13676,Training,CA,11,392337.7683,3795575.371,2009,3821.25,38.017,26.4,0.69,5.6,4,3.6,0.05468,0.570311165,0.399393982,0.2400001,1.4,2,3.6,0
Station,stn,stn_13676,Training,CA,11,392337.7683,3795575.371,2009,3821.25,0.7,6.8,9.71,16.8,11.6,NaN,0.05468,0.570311165,0.399393982,0.2400001,4.2,5.8,NaN,0
Station,stn,stn_13699,Training,CA,11,393032.7683,3795600.371,2009,3794.95,38.017,26.4,0.69,5.6,4,3.6,0.5879363,0.875787125,0.392088989,0.1538033,1.4,2,3.6,0
Station,stn,stn_13699,Training,CA,11,393032.7683,3795600.371,2009,3794.95,0.7,6.8,9.71,16.8,11.6,NaN,0.5879363,0.875787125,0.392088989,0.1538033,4.2,5.8,NaN,0
Station,stn,stn_13726,Training,CA,11,386295.2683,3795677.871,2009,1023.99,54.717,93,1.7,18.4,14,10.2,0.166105,0.874347763,0.173842865,0.2399999,4.6,7,10.2,0
Station,stn,stn_13726,Training,CA,11,386295.2683,3795677.871,2009,1023.99,0,0,0,NaN,NaN,NaN,0.166105,0.874347763,0.173842865,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_13728,Training,CA,11,386302.7683,3795545.371,2009,967.400666,54.717,93,1.7,18.4,14,10.2,0.1610571,0.762543869,0.227931366,0.2399999,4.6,7,10.2,0
Station,stn,stn_13728,Training,CA,11,386302.7683,3795545.371,2009,967.400666,0,0,0,NaN,NaN,NaN,0.1610571,0.762543869,0.227931366,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_13763,Training,CA,11,385842.7683,3795525.371,2009,1185,54.717,93,1.7,18.4,14,10.2,0.1270263,0.64669899,0.158139587,0.24,4.6,7,10.2,0
Station,stn,stn_13763,Training,CA,11,385842.7683,3795525.371,2009,1185,0,0,0,NaN,NaN,NaN,0.1270263,0.64669899,0.158139587,0.24,NaN,NaN,NaN,0
Station,stn,stn_13830,Training,CA,11,392370.2683,3795437.871,2009,266.448115,23.933,51.2,2.14,19.2,15.6,12.6,0.0284263,0.756488113,0.5010271,0.2400001,4.8,7.8,12.6,0
Station,stn,stn_13830,Training,CA,11,392370.2683,3795437.871,2009,266.448115,14.117,42.8,3.03,16,11.6,9.8,0.0284263,0.756488113,0.5010271,0.2400001,4,5.8,9.8,0
Station,stn,stn_13830,Training,CA,11,392370.2683,3795437.871,2009,266.448115,38.033,42,1.1,12,8.4,6.6,0.0284263,0.756488113,0.5010271,0.2400001,3,4.2,6.6,0
Station,stn,stn_13830,Training,CA,11,392370.2683,3795437.871,2009,3843.53,38.017,26.4,0.69,5.6,4,3.6,0.0284263,0.756488113,0.5010271,0.2400001,1.4,2,3.6,0
Station,stn,stn_13848,Training,CA,11,386575.2683,3795325.371,2009,694.88104,23.617,81.8,3.46,20,18.4,17.6,0.02733,0.328874321,0.066602646,0.24,5,9.2,17.6,0
Station,stn,stn_13848,Training,CA,11,386575.2683,3795325.371,2009,694.88104,32.6,78.4,2.4,16.8,13.6,10.4,0.02733,0.328874321,0.066602646,0.24,4.2,6.8,10.4,0
Station,stn,stn_13848,Training,CA,11,386575.2683,3795325.371,2009,694.88104,37.383,73.4,1.96,18.4,13.6,9.8,0.02733,0.328874321,0.066602646,0.24,4.6,6.8,9.8,0
Station,stn,stn_13853,Training,CA,11,390290.2683,3795457.871,2009,2678.05,0,0,0,NaN,NaN,NaN,0.0382778,0.89064682,0.172649704,0.24,NaN,NaN,NaN,0
Station,stn,stn_13950,Training,CA,11,403127.7683,3795370.371,2009,3328.67,54.133,98,1.81,15.2,10.4,9.2,0.5424941,0.580701981,0.324196716,0.15,3.8,5.2,9.2,0
Station,stn,stn_13950,Training,CA,11,403127.7683,3795370.371,2009,3328.67,1.45,7.8,5.38,9.6,8.4,7,0.5424941,0.580701981,0.324196716,0.15,2.4,4.2,7,0
Station,stn,stn_14006,Training,CA,11,402462.7683,3795780.371,2009,3940.17,54.133,98,1.81,15.2,10.4,9.2,0.16256,0.768881836,0.520620056,0.1499999,3.8,5.2,9.2,0
Station,stn,stn_14043,Training,CA,11,403192.7683,3795205.371,2009,3107.25,54.133,98,1.81,15.2,10.4,9.2,0.0685238,0.448703346,0.320613556,0.15,3.8,5.2,9.2,0
Station,stn,stn_14043,Training,CA,11,403192.7683,3795205.371,2009,3107.25,1.45,7.8,5.38,9.6,8.4,7,0.0685238,0.448703346,0.320613556,0.15,2.4,4.2,7,0
Station,stn,stn_14070,Training,CA,11,391825.2683,3795192.871,2009,884.579096,23.933,51.2,2.14,19.2,15.6,12.6,0.02979,0.611902695,0.30593866,0.24,4.8,7.8,12.6,1
Station,stn,stn_14072,Training,CA,11,392052.7683,3795425.371,2009,3662.93,38.017,26.4,0.69,5.6,4,3.6,0.8397334,0.806213913,0.44937616,0.228009,1.4,2,3.6,0
Station,stn,stn_14072,Training,CA,11,392052.7683,3795425.371,2009,3662.93,0.7,6.8,9.71,16.8,11.6,NaN,0.8397334,0.806213913,0.44937616,0.228009,4.2,5.8,NaN,0
Station,stn,stn_14162,Training,CA,11,391232.7683,3795170.371,2009,1598.56,0,0,0,NaN,NaN,NaN,0.4243369,0.73354332,0.353986755,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_14162,Training,CA,11,391232.7683,3795170.371,2009,1598.56,23.933,51.2,2.14,19.2,15.6,12.6,0.4243369,0.73354332,0.353986755,0.2399999,4.8,7.8,12.6,0
Station,stn,stn_14162,Training,CA,11,391232.7683,3795170.371,2009,1598.56,14.117,42.8,3.03,16,11.6,9.8,0.4243369,0.73354332,0.353986755,0.2399999,4,5.8,9.8,0
Station,stn,stn_14162,Training,CA,11,391232.7683,3795170.371,2009,1598.56,38.033,42,1.1,12,8.4,6.6,0.4243369,0.73354332,0.353986755,0.2399999,3,4.2,6.6,0
Station,stn,stn_14162,Training,CA,11,391232.7683,3795170.371,2009,3743.53,38.017,26.4,0.69,5.6,4,3.6,0.4243369,0.73354332,0.353986755,0.2399999,1.4,2,3.6,0
Station,stn,stn_14188,Training,CA,11,385562.7683,3795385.371,2009,1331.73,54.717,93,1.7,18.4,14,10.2,0.1009409,0.97832283,0.289474823,0.24,4.6,7,10.2,1
Station,stn,stn_14188,Training,CA,11,385562.7683,3795385.371,2009,1331.73,0,0,0,NaN,NaN,NaN,0.1009409,0.97832283,0.289474823,0.24,NaN,NaN,NaN,0
Station,stn,stn_14188,Training,CA,11,385562.7683,3795385.371,2009,1331.73,23.617,81.8,3.46,20,18.4,17.6,0.1009409,0.97832283,0.289474823,0.24,5,9.2,17.6,1
Station,stn,stn_14192,Training,CA,11,402557.7683,3795160.371,2009,3235.59,54.133,98,1.81,15.2,10.4,9.2,1.4548157,0.587922173,0.539200317,0.1500001,3.8,5.2,9.2,0
Station,stn,stn_14192,Training,CA,11,402557.7683,3795160.371,2009,3235.59,1.45,7.8,5.38,9.6,8.4,7,1.4548157,0.587922173,0.539200317,0.1500001,2.4,4.2,7,0
Station,stn,stn_14210,Training,CA,11,392317.7683,3795095.371,2009,613.240048,0,0,0,NaN,NaN,NaN,0.5359769,0.84356163,0.459069672,0.221223,NaN,NaN,NaN,0
Station,stn,stn_14210,Training,CA,11,392317.7683,3795095.371,2009,613.240048,23.933,51.2,2.14,19.2,15.6,12.6,0.5359769,0.84356163,0.459069672,0.221223,4.8,7.8,12.6,1
Station,stn,stn_14210,Training,CA,11,392317.7683,3795095.371,2009,3225.14,38.017,26.4,0.69,5.6,4,3.6,0.5359769,0.84356163,0.459069672,0.221223,1.4,2,3.6,0
Station,stn,stn_14250,Training,CA,11,392382.7683,3795040.371,2009,660.825385,23.933,51.2,2.14,19.2,15.6,12.6,0.45543,0.860787048,0.458402466,0.2178507,4.8,7.8,12.6,1
Station,stn,stn_14282,Training,CA,11,390810.2683,3795035.371,2009,3829.51,38.017,26.4,0.69,5.6,4,3.6,0.0422826,0.750792847,0.384168427,0.24,1.4,2,3.6,0
Station,stn,stn_14282,Training,CA,11,390810.2683,3795035.371,2009,3829.51,0.7,6.8,9.71,16.8,11.6,NaN,0.0422826,0.750792847,0.384168427,0.24,4.2,5.8,NaN,0
Station,stn,stn_14332,Training,CA,11,392252.7683,3795000.371,2009,754.575268,23.933,51.2,2.14,19.2,15.6,12.6,0.066925,0.910439377,0.562347046,0.2400001,4.8,7.8,12.6,1
Station,stn,stn_14383,Training,CA,11,386042.7683,3794995.371,2009,551.977351,54.717,93,1.7,18.4,14,10.2,1.2031682,0.69246788,0.290926025,0.2399999,4.6,7,10.2,1
Station,stn,stn_14383,Training,CA,11,386042.7683,3794995.371,2009,551.977351,0,0,0,NaN,NaN,NaN,1.2031682,0.69246788,0.290926025,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_14383,Training,CA,11,386042.7683,3794995.371,2009,551.977351,23.617,81.8,3.46,20,18.4,17.6,1.2031682,0.69246788,0.290926025,0.2399999,5,9.2,17.6,1
Station,stn,stn_14383,Training,CA,11,386042.7683,3794995.371,2009,551.977351,32.6,78.4,2.4,16.8,13.6,10.4,1.2031682,0.69246788,0.290926025,0.2399999,4.2,6.8,10.4,0
Station,stn,stn_14398,Training,CA,11,392242.7683,3794920.371,2009,842.080337,23.933,51.2,2.14,19.2,15.6,12.6,0.0313429,0.885258713,0.588345764,0.2400001,4.8,7.8,12.6,1
Station,stn,stn_14422,Training,CA,11,403390.2683,3794862.871,2009,2728.04,54.133,98,1.81,15.2,10.4,9.2,0.2789273,0.44440876,0.314694946,0.1499999,3.8,5.2,9.2,0
Station,stn,stn_14422,Training,CA,11,403390.2683,3794862.871,2009,2728.04,1.45,7.8,5.38,9.6,8.4,7,0.2789273,0.44440876,0.314694946,0.1499999,2.4,4.2,7,0
Station,stn,stn_14455,Training,CA,11,387182.7683,3794955.371,2009,892.831408,23.617,81.8,3.46,20,18.4,17.6,4.9775791,0.729904861,0.257289856,0.2400002,5,9.2,17.6,0
Station,stn,stn_14455,Training,CA,11,387182.7683,3794955.371,2009,892.831408,32.6,78.4,2.4,16.8,13.6,10.4,4.9775791,0.729904861,0.257289856,0.2400002,4.2,6.8,10.4,0
Station,stn,stn_14455,Training,CA,11,387182.7683,3794955.371,2009,892.831408,37.383,73.4,1.96,18.4,13.6,9.8,4.9775791,0.729904861,0.257289856,0.2400002,4.6,6.8,9.8,0
Station,stn,stn_14468,Training,CA,11,390652.7683,3794850.371,2009,2389.59,23.933,51.2,2.14,19.2,15.6,12.6,0.2151591,0.660387955,0.296901367,0.24,4.8,7.8,12.6,1
Station,stn,stn_14468,Training,CA,11,390652.7683,3794850.371,2009,3806.97,38.017,26.4,0.69,5.6,4,3.6,0.2151591,0.660387955,0.296901367,0.24,1.4,2,3.6,0
Station,stn,stn_14468,Training,CA,11,390652.7683,3794850.371,2009,3806.97,0.7,6.8,9.71,16.8,11.6,NaN,0.2151591,0.660387955,0.296901367,0.24,4.2,5.8,NaN,0
Station,stn,stn_14471,Training,CA,11,391479.0183,3794889.121,2009,3207.98,38.017,26.4,0.69,5.6,4,3.6,0.0496905,0.703168335,0.379903748,0.24,1.4,2,3.6,0
Station,stn,stn_14471,Training,CA,11,391479.0183,3794889.121,2009,3207.98,0.7,6.8,9.71,16.8,11.6,NaN,0.0496905,0.703168335,0.379903748,0.24,4.2,5.8,NaN,0
Station,stn,stn_14501,Training,CA,11,386022.7683,3794880.371,2009,515.756438,23.617,81.8,3.46,20,18.4,17.6,0.67715,0.698946152,0.239730499,0.2399999,5,9.2,17.6,1
Station,stn,stn_14523,Training,CA,11,391767.7683,3794945.371,2009,1152.63,23.933,51.2,2.14,19.2,15.6,12.6,0.0901158,0.821566467,0.45661084,0.24,4.8,7.8,12.6,1
Station,stn,stn_14523,Training,CA,11,391767.7683,3794945.371,2009,3229.62,38.017,26.4,0.69,5.6,4,3.6,0.0901158,0.821566467,0.45661084,0.24,1.4,2,3.6,0
Station,stn,stn_14523,Training,CA,11,391767.7683,3794945.371,2009,3229.62,0.7,6.8,9.71,16.8,11.6,NaN,0.0901158,0.821566467,0.45661084,0.24,4.2,5.8,NaN,0
Station,stn,stn_14524,Training,CA,11,391962.7683,3794835.371,2009,1114.73,23.933,51.2,2.14,19.2,15.6,12.6,0.0517053,0.868949966,0.505041931,0.24,4.8,7.8,12.6,1
Station,stn,stn_14529,Training,CA,11,403707.7683,3794815.371,2009,2746.39,54.133,98,1.81,15.2,10.4,9.2,0.4382857,0.671472397,0.339050781,0.1500001,3.8,5.2,9.2,0
Station,stn,stn_14529,Training,CA,11,403707.7683,3794815.371,2009,2746.39,1.45,7.8,5.38,9.6,8.4,7,0.4382857,0.671472397,0.339050781,0.1500001,2.4,4.2,7,0
Station,stn,stn_14550,Training,CA,11,391762.7683,3794832.871,2009,1287.75,23.933,51.2,2.14,19.2,15.6,12.6,0.0480364,0.739010544,0.351447479,0.2399999,4.8,7.8,12.6,1
Station,stn,stn_14550,Training,CA,11,391762.7683,3794832.871,2009,3080.45,38.017,26.4,0.69,5.6,4,3.6,0.0480364,0.739010544,0.351447479,0.2399999,1.4,2,3.6,0
Station,stn,stn_14550,Training,CA,11,391762.7683,3794832.871,2009,3080.45,0.7,6.8,9.71,16.8,11.6,NaN,0.0480364,0.739010544,0.351447479,0.2399999,4.2,5.8,NaN,0
Station,stn,stn_14576,Training,CA,11,402787.7683,3795315.371,2009,3260.27,54.133,98,1.81,15.2,10.4,9.2,1.0285589,0.781728287,0.564578125,0.15,3.8,5.2,9.2,0
Station,stn,stn_14576,Training,CA,11,402787.7683,3795315.371,2009,3260.27,1.45,7.8,5.38,9.6,8.4,7,1.0285589,0.781728287,0.564578125,0.15,2.4,4.2,7,0
Station,stn,stn_14648,Training,CA,11,380557.7683,3794935.371,2009,84.9914527,23.85,49.8,2.09,16,14.4,10.4,0.1596333,0.469023857,0.139348297,0.239937,4,7.2,10.4,0
Station,stn,stn_14648,Training,CA,11,380557.7683,3794935.371,2009,84.9914527,5.783,16.6,2.87,19.2,10,7.4,0.1596333,0.469023857,0.139348297,0.239937,4.8,5,7.4,0
Station,stn,stn_14648,Training,CA,11,380557.7683,3794935.371,2009,84.9914527,36.833,54.4,1.48,14.4,10.4,8.2,0.1596333,0.469023857,0.139348297,0.239937,3.6,5.2,8.2,0
Station,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,2009,34.5500818,54.717,93,1.7,18.4,14,10.2,1.3753728,0.857000504,0.448530609,0.2399999,4.6,7,10.2,1
Station,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,2009,34.5500818,0,0,0,NaN,NaN,NaN,1.3753728,0.857000504,0.448530609,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,2009,34.5500818,23.617,81.8,3.46,20,18.4,17.6,1.3753728,0.857000504,0.448530609,0.2399999,5,9.2,17.6,1
Station,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,2009,34.5500818,32.6,78.4,2.4,16.8,13.6,10.4,1.3753728,0.857000504,0.448530609,0.2399999,4.2,6.8,10.4,0
Station,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,2009,34.5500818,31.383,75.4,2.4,41.6,28,19.4,1.3753728,0.857000504,0.448530609,0.2399999,10.4,14,19.4,1
Station,stn,stn_14698,Training,CA,11,390360.2683,3794685.371,2009,3937.4,38.017,26.4,0.69,5.6,4,3.6,0.0307783,0.193742085,0.497742493,0.2399999,1.4,2,3.6,0
Station,stn,stn_14698,Training,CA,11,390360.2683,3794685.371,2009,3937.4,0.7,6.8,9.71,16.8,11.6,NaN,0.0307783,0.193742085,0.497742493,0.2399999,4.2,5.8,NaN,0
Station,stn,stn_14752,Training,CA,11,403867.7683,3794615.371,2009,2461.97,54.133,98,1.81,15.2,10.4,9.2,0.0769348,0.651647949,0.282782837,0.15,3.8,5.2,9.2,0
Station,stn,stn_14767,Training,CA,11,386390.2683,3794575.371,2009,161.410345,23.617,81.8,3.46,20,18.4,17.6,0.04159,0.639061394,0.220930222,0.24,5,9.2,17.6,1
Station,stn,stn_14767,Training,CA,11,386390.2683,3794575.371,2009,161.410345,32.6,78.4,2.4,16.8,13.6,10.4,0.04159,0.639061394,0.220930222,0.24,4.2,6.8,10.4,0
Station,stn,stn_14847,Training,CA,11,403352.7683,3794515.371,2009,2295.32,54.133,98,1.81,15.2,10.4,9.2,0.4066636,0.670369797,0.523421326,0.15,3.8,5.2,9.2,0
Station,stn,stn_14847,Training,CA,11,403352.7683,3794515.371,2009,2295.32,1.45,7.8,5.38,9.6,8.4,7,0.4066636,0.670369797,0.523421326,0.15,2.4,4.2,7,0
Station,stn,stn_14902,Training,CA,11,387532.7683,3794695.371,2009,1186.88,23.617,81.8,3.46,20,18.4,17.6,0.1091053,0.810640411,0.292116211,0.24,5,9.2,17.6,0
Station,stn,stn_14902,Training,CA,11,387532.7683,3794695.371,2009,1186.88,32.6,78.4,2.4,16.8,13.6,10.4,0.1091053,0.810640411,0.292116211,0.24,4.2,6.8,10.4,0
Station,stn,stn_14902,Training,CA,11,387532.7683,3794695.371,2009,1186.88,37.383,73.4,1.96,18.4,13.6,9.8,0.1091053,0.810640411,0.292116211,0.24,4.6,6.8,9.8,0
Station,stn,stn_14944,Training,CA,11,386492.7683,3794485.371,2009,123.539536,23.617,81.8,3.46,20,18.4,17.6,1.2619047,0.87149025,0.463782532,0.2399999,5,9.2,17.6,1
Station,stn,stn_14944,Training,CA,11,386492.7683,3794485.371,2009,123.539536,32.6,78.4,2.4,16.8,13.6,10.4,1.2619047,0.87149025,0.463782532,0.2399999,4.2,6.8,10.4,0
Station,stn,stn_14950,Training,CA,11,404090.2683,3794382.871,2009,2458.35,54.133,98,1.81,15.2,10.4,9.2,0.05735,0.46598671,0.248839859,0.15,3.8,5.2,9.2,0
Station,stn,stn_14950,Training,CA,11,404090.2683,3794382.871,2009,2458.35,1.45,7.8,5.38,9.6,8.4,7,0.05735,0.46598671,0.248839859,0.15,2.4,4.2,7,0
Station,stn,stn_14965,Training,CA,11,404242.7683,3794375.371,2009,2383.39,54.133,98,1.81,15.2,10.4,9.2,0.8631045,0.495166779,0.328562805,0.15,3.8,5.2,9.2,0
Station,stn,stn_14965,Training,CA,11,404242.7683,3794375.371,2009,2383.39,1.45,7.8,5.38,9.6,8.4,7,0.8631045,0.495166779,0.328562805,0.15,2.4,4.2,7,0
Station,stn,stn_14975,Training,CA,11,388822.7683,3794420.371,2009,2873.24,23.617,81.8,3.46,20,18.4,17.6,2.7201705,0.70075798,0.251034546,0.2400002,5,9.2,17.6,1
Station,stn,stn_14977,Training,CA,11,389965.2683,3794392.871,2009,3906.88,55.1,66.8,1.2123412,11.2,8,6.4,0.0249889,0.424753609,0.251678711,0.24,2.8,4,6.4,0
Station,stn,stn_14993,Training,CA,11,387087.7683,3794380.371,2009,858.2364,54.717,93,1.7,18.4,14,10.2,0.1272214,0.882351913,0.3599104,0.24,4.6,7,10.2,1
Station,stn,stn_14993,Training,CA,11,387087.7683,3794380.371,2009,858.2364,0,0,0,NaN,NaN,NaN,0.1272214,0.882351913,0.3599104,0.24,NaN,NaN,NaN,0
Station,stn,stn_14994,Training,CA,11,387907.7683,3794325.371,2009,1804.33,54.717,93,1.7,18.4,14,10.2,0.244925,0.86065033,0.275713013,0.24,4.6,7,10.2,0
Station,stn,stn_14994,Training,CA,11,387907.7683,3794325.371,2009,1804.33,0,0,0,NaN,NaN,NaN,0.244925,0.86065033,0.275713013,0.24,NaN,NaN,NaN,0
Station,stn,stn_14994,Training,CA,11,387907.7683,3794325.371,2009,1804.33,23.617,81.8,3.46,20,18.4,17.6,0.244925,0.86065033,0.275713013,0.24,5,9.2,17.6,1
Station,stn,stn_14995,Training,CA,11,388007.7683,3794330.371,2009,1920.12,54.717,93,1.7,18.4,14,10.2,0.0563421,0.649646606,0.303474365,0.2400001,4.6,7,10.2,0
Station,stn,stn_14995,Training,CA,11,388007.7683,3794330.371,2009,1920.12,0,0,0,NaN,NaN,NaN,0.0563421,0.649646606,0.303474365,0.2400001,NaN,NaN,NaN,0
Station,stn,stn_15082,Training,CA,11,389725.2683,3794297.871,2009,3675.24,0,0,0,NaN,NaN,NaN,0.5980227,0.767232056,0.266917847,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_15082,Training,CA,11,389725.2683,3794297.871,2009,3867.9,55.1,66.8,1.2123412,11.2,8,6.4,0.5980227,0.767232056,0.266917847,0.2399999,2.8,4,6.4,0
Station,stn,stn_15095,Training,CA,11,390527.7683,3794305.371,2009,2895.94,0,0,0,NaN,NaN,NaN,0.4942905,0.532686958,0.203332825,0.2399999,NaN,NaN,NaN,0
Station,stn,stn_15095,Training,CA,11,390527.7683,3794305.371,2009,2895.94,23.933,51.2,2.14,19.2,15.6,12.6,0.4942905,0.532686958,0.203332825,0.2399999,4.8,7.8,12.6,1
Station,stn,stn_15095,Training,CA,11,390527.7683,3794305.371,2009,3622.73,38.017,26.4,0.69,5.6,4,3.6,0.4942905,0.532686958,0.203332825,0.2399999,1.4,2,3.6,0
Station,stn,stn_15156,Training,CA,11,388024.0183,3794216.621,2009,2072.2,54.717,93,1.7,18.4,14,10.2,0.0441,0.620040169,0.343074097,0.24,4.6,7,10.2,0
Station,stn,stn_15156,Training,CA,11,388024.0183,3794216.621,2009,2072.2,0,0,0,NaN,NaN,NaN,0.0441,0.620040169,0.343074097,0.24,NaN,NaN,NaN,0
Station,stn,stn_15156,Training,CA,11,388024.0183,3794216.621,2009,2072.2,23.617,81.8,3.46,20,18.4,17.6,0.0441,0.620040169,0.343074097,0.24,5,9.2,17.6,1
Station,stn,stn_15196,Training,CA,11,387222.7683,3794245.371,2009,1081.08,54.717,93,1.7,18.4,14,10.2,0.4485682,0.968907928,0.401641052,0.2399999,4.6,7,10.2,1
Station,stn,stn_15196,Training,CA,11,387222.7683,3794245.371,2009,1081.08,0,0,0,NaN,NaN,NaN,0.4485682,0.968907928,0.401641052,0.2399999,NaN,NaN,NaN,0
